id_sessao,id_cliente,data_hora_inicio,dispositivo,versao_app,qualidade_conexao,duracao_segundos,data_hora_fim,abandonada,motivo_encerramento,score_experiencia
107872,14510,2024-04-18 19:31:00,Android,6.0,Boa,37,2024-04-18 19:31:37,False,Logout,100
107873,14510,2024-04-27 13:11:20,Android,5.9,Regular,81,2024-04-27 13:12:41,False,Logout,100
107874,14510,2024-08-13 16:33:53,Android,6.1,Regular,101,2024-08-13 16:35:34,False,Logout,100
107875,14514,2024-01-15 21:13:02,Android,6.1,Excelente,36,2024-01-15 21:13:38,False,Logout,100
107876,14514,2024-03-30 21:03:40,Android,6.0,Regular,55,2024-03-30 21:04:35,False,Logout,100
107877,14514,2024-10-11 16:25:33,Android,6.1,Boa,53,2024-10-11 16:26:26,False,Logout,100
107878,14518,2024-02-06 12:37:37,Android,5.9,Regular,38,2024-02-06 12:38:15,False,Logout,100
107879,14518,2024-03-16 13:27:31,Android,6.0,Boa,72,2024-03-16 13:28:43,False,Logout,100
107880,14518,2024-04-25 06:00:04,Android,6.1,Boa,93,2024-04-25 06:01:37,False,Logout,100
107881,14518,2024-04-25 23:09:13,Android,6.1,Excelente,79,2024-04-25 23:10:32,False,Logout,100
107882,14518,2024-05-27 21:31:01,Android,6.0,Boa,113,2024-05-27 21:32:54,False,Logout,100
107883,14518,2024-06-05 00:17:58,Android,6.0,Boa,55,2024-06-05 00:18:53,False,Logout,100
107884,14518,2024-08-05 02:57:01,Android,5.9,Boa,45,2024-08-05 02:57:46,False,Logout,100
107885,14518,2024-08-15 09:05:46,Android,6.0,Excelente,69,2024-08-15 09:06:55,False,Logout,100
107886,14518,2024-08-22 10:43:35,Android,6.0,Excelente,26,2024-08-22 10:44:01,False,Logout,100
107887,14518,2024-08-22 11:03:22,Android,6.0,Boa,31,2024-08-22 11:03:53,False,Logout,100
107888,14518,2024-08-24 17:14:43,Android,6.1,Boa,174,2024-08-24 17:17:37,False,Logout,100
107889,14518,2024-09-30 16:55:34,iOS,6.0,Excelente,103,2024-09-30 16:57:17,False,Logout,100
107890,14518,2024-10-28 08:06:19,Android,5.8,Excelente,106,2024-10-28 08:08:05,False,Logout,100
107891,14518,2024-12-11 08:32:35,Android,6.1,Excelente,93,2024-12-11 08:34:08,False,Logout,100
107892,14522,2024-05-18 14:47:52,Android,6.0,Excelente,87,2024-05-18 14:49:19,False,Logout,100
107893,14522,2024-12-09 20:35:42,Android,6.0,Boa,232,2024-12-09 20:39:34,False,Logout,100
107894,14523,2024-02-10 12:33:35,Android,6.1,Boa,89,2024-02-10 12:35:04,False,Logout,100
107895,14523,2024-02-11 08:04:55,Android,5.9,Excelente,80,2024-02-11 08:06:15,False,Logout,100
107896,14523,2024-03-26 10:46:29,Android,6.1,Excelente,106,2024-03-26 10:48:15,False,Logout,100
107897,14523,2024-04-23 06:12:38,Android,6.1,Excelente,168,2024-04-23 06:15:26,False,Logout,100
107898,14523,2024-05-02 16:52:08,Android,5.9,Boa,37,2024-05-02 16:52:45,False,Logout,100
107899,14523,2024-05-24 18:59:24,Android,6.1,Boa,72,2024-05-24 19:00:36,False,Logout,100
107900,14523,2024-05-30 01:45:13,Android,6.0,Excelente,28,2024-05-30 01:45:41,False,Logout,100
107901,14523,2024-06-21 05:43:09,Android,6.0,Boa,35,2024-06-21 05:43:44,False,Logout,100
107902,14523,2024-06-25 10:25:40,Android,6.1,Boa,95,2024-06-25 10:27:15,False,Logout,100
107903,14523,2024-07-03 18:06:57,Android,6.0,Boa,56,2024-07-03 18:07:53,False,Logout,100
107904,14523,2024-08-24 21:53:51,iOS,6.0,Boa,34,2024-08-24 21:54:25,False,Logout,100
107905,14523,2024-09-02 08:18:08,Android,6.1,Regular,462,2024-09-02 08:25:50,False,Logout,75
107906,14523,2024-10-21 12:21:25,Android,6.1,Ruim,130,2024-10-21 12:23:35,False,Logout,88
107907,14523,2024-11-23 10:32:13,Android,5.8,Regular,73,2024-11-23 10:33:26,False,Logout,100
107908,14523,2024-11-25 13:53:50,Android,6.0,Boa,104,2024-11-25 13:55:34,False,Logout,100
107909,14523,2024-12-04 22:59:06,Android,6.1,Excelente,231,2024-12-04 23:02:57,False,Logout,100
107910,14527,2024-03-10 08:31:30,Android,6.0,Boa,100,2024-03-10 08:33:10,False,Logout,100
107911,14527,2024-04-16 06:59:36,Android,6.1,Boa,51,2024-04-16 07:00:27,False,Logout,100
107912,14531,2024-04-12 17:18:46,Android,5.8,Boa,46,2024-04-12 17:19:32,False,Logout,100
107913,14531,2024-09-05 16:08:27,Android,5.9,Boa,30,2024-09-05 16:08:57,False,Logout,100
107914,14533,2024-02-14 07:26:07,Android,6.1,Excelente,80,2024-02-14 07:27:27,False,Logout,100
107915,14533,2024-03-11 15:30:44,Android,5.9,Excelente,34,2024-03-11 15:31:18,False,Logout,100
107916,14533,2024-03-29 17:56:35,Android,6.1,Regular,45,2024-03-29 17:57:20,False,Logout,100
107917,14533,2024-05-03 18:45:27,Android,6.0,Boa,39,2024-05-03 18:46:06,False,Logout,100
107918,14533,2024-05-27 14:07:05,Android,6.0,Boa,48,2024-05-27 14:07:53,False,Logout,100
107919,14533,2024-06-11 08:25:22,Android,6.1,Boa,139,2024-06-11 08:27:41,False,Logout,100
107920,14533,2024-07-16 17:50:06,Android,6.0,Regular,146,2024-07-16 17:52:32,False,Logout,100
107921,14533,2024-08-22 12:43:33,Android,6.0,Excelente,70,2024-08-22 12:44:43,False,Logout,100
107922,14536,2024-03-05 22:53:48,Android,6.1,Regular,132,2024-03-05 22:56:00,False,Logout,100
107923,14536,2024-03-20 16:05:30,Android,6.1,Regular,64,2024-03-20 16:06:34,False,Logout,100
107924,14536,2024-04-27 17:10:05,Android,5.9,Boa,842,2024-04-27 17:24:07,False,Logout,75
107925,14536,2024-06-02 21:34:52,iOS,5.9,Excelente,32,2024-06-02 21:35:24,False,Logout,100
107926,14536,2024-09-04 12:00:25,Android,6.0,Excelente,112,2024-09-04 12:02:17,False,Logout,100
107927,14536,2024-10-10 13:25:31,Android,6.0,Boa,116,2024-10-10 13:27:27,False,Logout,100
107928,14536,2024-11-18 20:14:05,Android,5.9,Boa,57,2024-11-18 20:15:02,False,Logout,100
107929,14536,2024-12-18 17:41:51,Android,6.0,Regular,82,2024-12-18 17:43:13,False,Logout,100
107930,14539,2024-01-03 10:30:14,Android,6.0,Boa,66,2024-01-03 10:31:20,False,Logout,100
107931,14539,2024-02-16 13:09:03,Android,6.0,Regular,50,2024-02-16 13:09:53,False,Logout,100
107932,14539,2024-03-05 09:55:02,Android,5.9,Boa,56,2024-03-05 09:55:58,False,Logout,100
107933,14539,2024-03-22 06:47:15,Android,6.0,Boa,59,2024-03-22 06:48:14,False,Logout,100
107934,14539,2024-06-14 07:14:41,Android,6.1,Regular,60,2024-06-14 07:15:41,False,Logout,100
107935,14539,2024-07-01 11:48:14,Android,6.0,Boa,39,2024-07-01 11:48:53,False,Logout,100
107936,14539,2024-07-06 10:19:46,Android,5.9,Boa,37,2024-07-06 10:20:23,False,Logout,100
107937,14539,2024-07-10 18:39:57,Android,6.0,Excelente,68,2024-07-10 18:41:05,False,Logout,100
107938,14539,2024-07-22 21:04:39,Android,6.0,Boa,30,2024-07-22 21:05:09,False,Logout,100
107939,14539,2024-07-29 15:46:32,Android,6.0,Regular,182,2024-07-29 15:49:34,False,Logout,85
107940,14539,2024-09-02 20:22:10,Android,6.0,Boa,66,2024-09-02 20:23:16,False,Logout,100
107941,14539,2024-10-03 18:39:15,Android,6.1,Boa,61,2024-10-03 18:40:16,False,Logout,100
107942,14541,2024-02-14 16:41:32,Android,6.0,Excelente,49,2024-02-14 16:42:21,False,Logout,100
107943,14541,2024-02-26 01:30:27,Android,6.0,Regular,71,2024-02-26 01:31:38,False,Logout,100
107944,14541,2024-03-18 13:09:20,Android,6.0,Regular,243,2024-03-18 13:13:23,False,Logout,100
107945,14541,2024-03-28 14:52:03,Android,5.9,Excelente,60,2024-03-28 14:53:03,False,Logout,100
107946,14541,2024-04-05 12:08:48,Android,6.0,Boa,42,2024-04-05 12:09:30,False,Logout,100
107947,14541,2024-04-10 09:29:57,Android,6.0,Boa,81,2024-04-10 09:31:18,False,Logout,100
107948,14541,2024-06-17 23:08:48,Android,6.0,Boa,66,2024-06-17 23:09:54,False,Logout,100
107949,14541,2024-06-18 13:26:14,Android,5.9,Excelente,49,2024-06-18 13:27:03,False,Logout,100
107950,14541,2024-08-19 11:16:49,Android,6.0,Boa,37,2024-08-19 11:17:26,False,Logout,100
107951,14541,2024-09-25 17:12:13,Android,6.1,Excelente,66,2024-09-25 17:13:19,False,Logout,100
107952,14541,2024-10-03 14:52:58,iOS,6.0,Regular,63,2024-10-03 14:54:01,False,Logout,100
107953,14541,2024-10-16 18:23:27,Android,6.0,Boa,68,2024-10-16 18:24:35,False,Logout,100
107954,14541,2024-12-05 00:15:52,Android,6.0,Boa,55,2024-12-05 00:16:47,False,Logout,100
107955,14543,2024-02-01 18:30:56,Android,6.0,Regular,56,2024-02-01 18:31:52,False,Logout,100
107956,14543,2024-06-20 05:40:26,Android,6.0,Excelente,32,2024-06-20 05:40:58,False,Logout,100
107957,14543,2024-12-26 19:31:00,Android,6.0,Ruim,1604,2024-12-26 19:57:44,False,Logout,60
107958,14543,2024-12-27 21:13:01,Android,6.0,Boa,48,2024-12-27 21:13:49,False,Logout,100
107959,14544,2024-05-02 15:09:33,Android,6.1,Boa,42,2024-05-02 15:10:15,False,Logout,100
107960,14544,2024-12-27 12:54:43,Android,6.0,Excelente,55,2024-12-27 12:55:38,False,Logout,100
107961,14545,2024-01-08 20:31:02,Android,6.1,Boa,114,2024-01-08 20:32:56,False,Logout,100
107962,14545,2024-01-12 16:23:26,Android,6.0,Boa,67,2024-01-12 16:24:33,False,Logout,100
107963,14545,2024-02-22 15:11:58,Android,6.0,Excelente,50,2024-02-22 15:12:48,False,Logout,100
107964,14545,2024-03-15 13:48:38,Android,6.0,Excelente,66,2024-03-15 13:49:44,False,Logout,100
107965,14545,2024-04-07 18:36:34,Android,5.9,Regular,52,2024-04-07 18:37:26,False,Logout,100
107966,14545,2024-04-08 05:06:29,Android,5.9,Ruim,128,2024-04-08 05:08:37,False,Logout,93
107967,14545,2024-08-30 17:35:30,Android,6.0,Boa,112,2024-08-30 17:37:22,False,Logout,100
107968,14545,2024-10-04 17:06:52,Android,5.9,Ruim,281,2024-10-04 17:11:33,False,Logout,88
107969,14545,2024-10-12 16:55:18,iOS,6.1,Boa,220,2024-10-12 16:58:58,False,Logout,100
107970,14545,2024-10-16 21:37:18,Android,6.0,Boa,65,2024-10-16 21:38:23,False,Logout,100
107971,14546,2024-03-28 19:47:29,Android,6.0,Boa,282,2024-03-28 19:52:11,False,Logout,80
107972,14546,2024-06-18 21:30:01,Android,6.0,Boa,71,2024-06-18 21:31:12,False,Logout,100
107973,14546,2024-08-09 12:33:23,iOS,6.0,Excelente,37,2024-08-09 12:34:00,False,Logout,100
107974,14546,2024-11-10 21:07:19,Android,6.0,Boa,82,2024-11-10 21:08:41,False,Logout,100
107975,14547,2024-02-28 20:00:34,Android,6.0,Excelente,40,2024-02-28 20:01:14,False,Logout,100
107976,14547,2024-04-01 21:05:27,Android,5.9,Excelente,128,2024-04-01 21:07:35,False,Logout,100
107977,14547,2024-09-14 19:55:10,Android,6.0,Boa,46,2024-09-14 19:55:56,False,Logout,100
107978,14547,2024-10-01 22:24:28,Android,6.1,Excelente,83,2024-10-01 22:25:51,False,Logout,100
107979,14547,2024-12-02 11:23:27,Android,6.0,Boa,181,2024-12-02 11:26:28,False,Logout,100
107980,14551,2024-05-29 12:08:44,Android,6.0,Excelente,79,2024-05-29 12:10:03,False,Logout,100
107981,14551,2024-06-19 08:34:29,Android,5.9,Boa,63,2024-06-19 08:35:32,False,Logout,100
107982,14551,2024-10-25 14:07:39,Android,6.1,Excelente,54,2024-10-25 14:08:33,False,Logout,100
107983,14552,2024-02-12 19:08:28,iOS,6.1,Boa,122,2024-02-12 19:10:30,False,Logout,100
107984,14552,2024-03-04 15:36:50,iOS,6.0,Excelente,299,2024-03-04 15:41:49,False,Logout,100
107985,14552,2024-03-05 08:37:27,iOS,5.9,Excelente,84,2024-03-05 08:38:51,False,Logout,100
107986,14552,2024-04-05 18:08:18,iOS,6.0,Excelente,123,2024-04-05 18:10:21,False,Logout,100
107987,14552,2024-08-05 17:54:20,iOS,6.0,Boa,33,2024-08-05 17:54:53,False,Logout,100
107988,14552,2024-10-11 19:23:13,iOS,5.9,Regular,55,2024-10-11 19:24:08,False,Logout,100
107989,14552,2024-10-14 16:41:31,iOS,6.0,Excelente,71,2024-10-14 16:42:42,False,Logout,100
107990,14552,2024-11-27 17:57:17,iOS,6.0,Excelente,132,2024-11-27 17:59:29,False,Logout,100
107991,14555,2024-11-27 23:14:01,Android,6.1,Boa,74,2024-11-27 23:15:15,False,Logout,100
107992,14560,2024-01-28 20:23:28,Android,6.0,Boa,42,2024-01-28 20:24:10,False,Logout,100
107993,14560,2024-03-01 22:13:23,Android,6.0,Regular,40,2024-03-01 22:14:03,False,Logout,100
107994,14560,2024-04-12 11:12:09,Android,6.0,Ruim,125,2024-04-12 11:14:14,False,Logout,83
107995,14560,2024-04-26 09:06:43,Android,6.0,Boa,108,2024-04-26 09:08:31,False,Logout,100
107996,14560,2024-05-02 20:24:04,Android,6.1,Boa,167,2024-05-02 20:26:51,False,Logout,100
107997,14560,2024-05-16 07:52:28,Android,6.1,Boa,246,2024-05-16 07:56:34,False,Logout,100
107998,14560,2024-07-29 23:04:54,Android,5.8,Ruim,179,2024-07-29 23:07:53,False,Logout,33
107999,14560,2024-09-12 14:44:52,Android,6.0,Excelente,76,2024-09-12 14:46:08,False,Logout,100
108000,14560,2024-12-19 17:45:16,Android,6.0,Excelente,46,2024-12-19 17:46:02,False,Logout,100
108001,14564,2024-05-17 10:20:47,iOS,6.1,Boa,187,2024-05-17 10:23:54,False,Logout,100
108002,14564,2024-08-23 12:22:52,iOS,5.9,Excelente,34,2024-08-23 12:23:26,False,Logout,100
108003,14564,2024-09-03 19:28:26,iOS,5.8,Regular,162,2024-09-03 19:31:08,False,Logout,100
108004,14566,2024-04-17 21:30:47,iOS,6.1,Boa,101,2024-04-17 21:32:28,False,Logout,100
108005,14566,2024-06-05 19:36:04,iOS,6.0,Regular,65,2024-06-05 19:37:09,False,Logout,100
108006,14566,2024-07-15 20:32:54,iOS,6.0,Excelente,49,2024-07-15 20:33:43,False,Logout,100
108007,14567,2024-04-03 11:45:05,iOS,6.1,Boa,43,2024-04-03 11:45:48,False,Logout,100
108008,14567,2024-07-27 09:49:54,iOS,6.0,Boa,80,2024-07-27 09:51:14,False,Logout,100
108009,14567,2024-08-02 09:16:18,iOS,5.9,Boa,105,2024-08-02 09:18:03,False,Logout,100
108010,14567,2024-09-25 06:09:38,iOS,6.0,Excelente,37,2024-09-25 06:10:15,False,Logout,100
108011,14567,2024-10-24 08:27:42,iOS,6.1,Boa,67,2024-10-24 08:28:49,False,Logout,100
108012,14569,2024-04-03 17:37:14,Android,6.0,Excelente,73,2024-04-03 17:38:27,False,Logout,100
108013,14569,2024-04-04 17:25:01,Android,6.0,Excelente,65,2024-04-04 17:26:06,False,Logout,100
108014,14569,2024-05-16 08:55:20,Android,6.1,Boa,64,2024-05-16 08:56:24,False,Logout,100
108015,14569,2024-07-24 12:43:37,Android,6.1,Boa,97,2024-07-24 12:45:14,False,Logout,100
108016,14569,2024-11-26 15:20:45,Android,6.1,Ruim,119,2024-11-26 15:22:44,False,Logout,93
108017,14573,2024-10-22 21:48:51,iOS,6.0,Excelente,56,2024-10-22 21:49:47,False,Logout,100
108018,14574,2024-01-18 22:42:58,Android,6.1,Ruim,64,2024-01-18 22:44:02,False,Logout,100
108019,14574,2024-01-25 05:55:28,Android,6.0,Boa,36,2024-01-25 05:56:04,False,Logout,100
108020,14574,2024-02-29 13:47:56,Android,6.1,Boa,36,2024-02-29 13:48:32,False,Logout,100
108021,14574,2024-04-19 17:19:10,Android,6.0,Excelente,158,2024-04-19 17:21:48,False,Logout,100
108022,14574,2024-05-17 13:08:04,Android,6.1,Boa,104,2024-05-17 13:09:48,False,Logout,100
108023,14574,2024-08-16 19:40:02,Android,6.1,Excelente,65,2024-08-16 19:41:07,False,Logout,100
108024,14574,2024-09-03 08:59:54,Android,6.1,Regular,57,2024-09-03 09:00:51,False,Logout,100
108025,14574,2024-10-29 18:05:55,Android,5.8,Excelente,165,2024-10-29 18:08:40,False,Logout,100
108026,14574,2024-12-03 10:28:25,Android,6.0,Excelente,32,2024-12-03 10:28:57,False,Logout,100
108027,14574,2024-12-26 20:26:50,Android,6.0,Regular,170,2024-12-26 20:29:40,False,Logout,90
108028,14575,2024-01-05 10:58:28,iOS,6.1,Regular,134,2024-01-05 11:00:42,False,Logout,95
108029,14575,2024-05-15 16:00:37,Android,5.9,Excelente,44,2024-05-15 16:01:21,False,Logout,100
108030,14575,2024-05-16 19:18:13,iOS,6.0,Boa,106,2024-05-16 19:19:59,False,Logout,100
108031,14575,2024-09-01 13:20:00,iOS,6.0,Boa,32,2024-09-01 13:20:32,False,Logout,100
108032,14575,2024-11-16 17:41:33,iOS,6.0,Boa,41,2024-11-16 17:42:14,False,Logout,100
108033,14575,2024-12-02 19:12:38,iOS,6.1,Boa,37,2024-12-02 19:13:15,False,Logout,100
108034,14578,2024-02-28 16:59:43,iOS,6.0,Boa,108,2024-02-28 17:01:31,False,Logout,100
108035,14578,2024-03-13 17:49:39,iOS,6.1,Boa,33,2024-03-13 17:50:12,False,Logout,100
108036,14578,2024-05-27 15:43:32,iOS,5.8,Excelente,35,2024-05-27 15:44:07,False,Logout,100
108037,14578,2024-07-06 15:59:59,iOS,6.0,Boa,48,2024-07-06 16:00:47,False,Logout,100
108038,14578,2024-07-09 12:02:07,iOS,6.0,Boa,51,2024-07-09 12:02:58,False,Logout,100
108039,14578,2024-07-14 20:23:09,iOS,5.9,Regular,86,2024-07-14 20:24:35,False,Logout,100
108040,14578,2024-07-30 12:34:24,Android,6.0,Regular,48,2024-07-30 12:35:12,False,Logout,100
108041,14578,2024-09-11 06:18:08,iOS,6.1,Boa,160,2024-09-11 06:20:48,False,Logout,100
108042,14578,2024-12-10 08:56:33,iOS,6.0,Boa,47,2024-12-10 08:57:20,False,Logout,100
108043,14578,2024-12-21 21:59:13,iOS,6.0,Boa,87,2024-12-21 22:00:40,False,Logout,100
108044,14582,2024-02-16 16:30:34,iOS,6.0,Boa,31,2024-02-16 16:31:05,False,Logout,100
108045,14582,2024-03-16 13:02:41,iOS,5.8,Excelente,104,2024-03-16 13:04:25,False,Logout,100
108046,14582,2024-03-23 10:05:51,iOS,6.0,Excelente,60,2024-03-23 10:06:51,False,Logout,100
108047,14582,2024-04-28 22:05:51,iOS,6.1,Boa,112,2024-04-28 22:07:43,False,Logout,100
108048,14582,2024-05-04 12:25:50,iOS,6.0,Boa,37,2024-05-04 12:26:27,False,Logout,100
108049,14582,2024-05-13 08:30:26,iOS,6.0,Boa,40,2024-05-13 08:31:06,False,Logout,100
108050,14582,2024-05-27 07:25:01,iOS,6.0,Excelente,30,2024-05-27 07:25:31,False,Logout,100
108051,14582,2024-08-26 13:34:07,iOS,6.0,Boa,34,2024-08-26 13:34:41,False,Logout,100
108052,14582,2024-10-05 19:01:38,iOS,6.0,Excelente,50,2024-10-05 19:02:28,False,Logout,100
108053,14582,2024-11-05 07:14:55,Android,6.0,Excelente,54,2024-11-05 07:15:49,False,Logout,100
108054,14582,2024-12-10 12:07:10,iOS,5.8,Boa,42,2024-12-10 12:07:52,False,Logout,100
108055,14582,2024-12-18 23:09:58,iOS,6.0,Regular,56,2024-12-18 23:10:54,False,Logout,100
108056,14584,2024-09-21 12:03:55,Android,6.1,Excelente,39,2024-09-21 12:04:34,False,Logout,100
108057,14588,2024-03-07 21:34:16,Android,5.9,Regular,472,2024-03-07 21:42:08,False,Logout,70
108058,14588,2024-07-05 22:23:21,Android,6.0,Ruim,159,2024-07-05 22:26:00,False,Logout,95
108059,14588,2024-10-23 21:05:32,Android,5.9,Boa,61,2024-10-23 21:06:33,False,Logout,100
108060,14588,2024-12-09 13:22:24,Android,6.1,Ruim,176,2024-12-09 13:25:20,False,Logout,90
108061,14593,2024-01-03 23:29:52,Android,6.0,Regular,83,2024-01-03 23:31:15,False,Logout,100
108062,14593,2024-02-24 16:37:53,iOS,6.0,Boa,60,2024-02-24 16:38:53,False,Logout,100
108063,14593,2024-03-06 19:01:21,Android,6.1,Excelente,54,2024-03-06 19:02:15,False,Logout,100
108064,14593,2024-03-07 20:46:17,Android,5.8,Regular,58,2024-03-07 20:47:15,False,Logout,100
108065,14593,2024-06-19 09:27:46,Android,6.1,Boa,33,2024-06-19 09:28:19,False,Logout,100
108066,14593,2024-06-25 11:33:20,Android,5.9,Boa,74,2024-06-25 11:34:34,False,Logout,100
108067,14593,2024-09-03 07:25:36,Android,6.0,Boa,82,2024-09-03 07:26:58,False,Logout,100
108068,14593,2024-10-03 15:50:39,Android,5.9,Boa,71,2024-10-03 15:51:50,False,Logout,78
108069,14593,2024-12-12 14:58:15,Android,6.1,Excelente,149,2024-12-12 15:00:44,False,Logout,100
108070,14593,2024-12-15 17:23:28,Android,6.0,Regular,40,2024-12-15 17:24:08,False,Logout,100
108071,14594,2024-04-10 22:29:53,iOS,6.1,Boa,110,2024-04-10 22:31:43,False,Logout,100
108072,14594,2024-05-25 07:34:50,iOS,5.9,Excelente,37,2024-05-25 07:35:27,False,Logout,100
108073,14594,2024-06-10 06:36:22,iOS,6.1,Excelente,36,2024-06-10 06:36:58,False,Logout,100
108074,14594,2024-06-17 22:56:17,iOS,6.0,Excelente,247,2024-06-17 23:00:24,False,Logout,100
108075,14594,2024-08-13 19:34:06,iOS,6.1,Boa,44,2024-08-13 19:34:50,False,Logout,100
108076,14594,2024-09-02 13:45:24,iOS,6.1,Excelente,43,2024-09-02 13:46:07,False,Logout,100
108077,14594,2024-10-03 19:06:01,iOS,6.1,Boa,38,2024-10-03 19:06:39,False,Logout,100
108078,14595,2024-01-02 14:33:06,iOS,6.0,Boa,56,2024-01-02 14:34:02,False,Logout,100
108079,14595,2024-01-17 15:26:38,iOS,6.0,Regular,45,2024-01-17 15:27:23,False,Logout,100
108080,14595,2024-01-18 20:19:26,iOS,6.0,Ruim,74,2024-01-18 20:20:40,False,Logout,93
108081,14595,2024-03-22 07:59:49,Android,5.9,Regular,42,2024-03-22 08:00:31,False,Logout,100
108082,14595,2024-04-04 12:32:34,iOS,6.1,Excelente,218,2024-04-04 12:36:12,False,Logout,100
108083,14595,2024-05-03 11:36:27,iOS,6.0,Excelente,30,2024-05-03 11:36:57,False,Logout,100
108084,14595,2024-06-01 05:52:35,iOS,6.1,Regular,176,2024-06-01 05:55:31,False,Logout,80
108085,14595,2024-07-05 20:06:24,iOS,5.9,Regular,175,2024-07-05 20:09:19,False,Logout,100
108086,14595,2024-07-14 14:51:08,iOS,6.0,Excelente,76,2024-07-14 14:52:24,False,Logout,100
108087,14595,2024-07-22 12:07:41,iOS,6.0,Excelente,72,2024-07-22 12:08:53,False,Logout,100
108088,14595,2024-10-16 20:17:06,iOS,6.0,Boa,29,2024-10-16 20:17:35,False,Logout,100
108089,14595,2024-11-01 15:01:54,iOS,6.0,Regular,264,2024-11-01 15:06:18,False,Logout,100
108090,14595,2024-11-02 15:43:13,iOS,6.1,Excelente,93,2024-11-02 15:44:46,False,Logout,100
108091,14597,2024-02-02 16:06:55,Android,6.0,Boa,80,2024-02-02 16:08:15,False,Logout,100
108092,14597,2024-02-12 21:31:05,Android,6.1,Boa,62,2024-02-12 21:32:07,False,Logout,100
108093,14597,2024-02-22 23:08:12,Android,5.9,Boa,44,2024-02-22 23:08:56,False,Logout,100
108094,14597,2024-03-13 02:49:41,Android,6.1,Boa,249,2024-03-13 02:53:50,False,Logout,83
108095,14597,2024-03-14 21:27:56,Android,6.1,Excelente,27,2024-03-14 21:28:23,False,Logout,100
108096,14597,2024-04-01 01:03:48,Android,5.8,Excelente,57,2024-04-01 01:04:45,False,Logout,100
108097,14597,2024-04-04 13:20:41,Android,5.9,Boa,58,2024-04-04 13:21:39,False,Logout,100
108098,14597,2024-04-09 17:33:13,Android,6.1,Boa,78,2024-04-09 17:34:31,False,Logout,100
108099,14597,2024-04-12 07:01:53,Android,5.9,Boa,42,2024-04-12 07:02:35,False,Logout,100
108100,14597,2024-04-16 19:21:29,Android,5.9,Boa,39,2024-04-16 19:22:08,False,Logout,100
108101,14597,2024-04-20 16:22:09,Android,6.0,Boa,86,2024-04-20 16:23:35,False,Logout,100
108102,14597,2024-05-29 21:02:34,Android,5.9,Excelente,36,2024-05-29 21:03:10,False,Logout,100
108103,14597,2024-05-31 10:14:30,Android,6.0,Boa,70,2024-05-31 10:15:40,False,Logout,100
108104,14597,2024-06-22 17:02:25,Android,6.0,Excelente,44,2024-06-22 17:03:09,False,Logout,100
108105,14597,2024-07-01 19:27:24,Android,6.0,Excelente,93,2024-07-01 19:28:57,False,Logout,100
